Name,RAJ2000,DEJ2000,Galaxy,Vmag,Imag,T_eff,log_g,Fe_H,Mg_Fe,Si_Fe,Ca_Fe,Ti_Fe,Simbad,Star ID,Paper,logL,S_N,a_Fe,l_C_Fe,C_Fe,l_C_Fe_c,C_Fe_c,S2CH,Cstar,e_T_eff,vt,e_Fe_H,e_a_Fe,Ba_Fe,e_Ba_Fe,K10,o_Mg,e_Mg_Fe,o_Y,Y_Fe,e_Y_Fe,o_Ba,o_La,La_Fe,e_La_Fe,o_Nd,Nd_Fe,e_Nd_Fe,o_Eu,Eu_Fe,e_Eu_Fe,e_log_g,e_vt,Mn_Fe,e_Mn_Fe,K16,logeps_Mg,e_tot_Mg,logeps_Sc,e_tot_Sc,logeps_Ti,e_tot_Ti,logeps_Cr,e_tot_Cr,logeps_Mn,e_tot_Mn,logeps_Ni,e_tot_Ni,logeps_Zn,e_tot_Zn,logeps_Sr,e_tot_Sr,logeps_Ba,e_tot_Ba,logeps_Eu,e_tot_Eu,Jmag,Hmag,Kmag,l_RV,RV,e_RV,Co_Fe,e_Co_Fe,er_Co_Fe,Ni_Fe,e_Ni_Fe,er_Ni_Fe,o_Ni_Fe,er_Ba_Fe,o_Ba_Fe,er_Eu_Fe,A,Nmasks,HRV,e_HRV,Member,f_Mm,e_Si_Fe,e_Ca_Fe,e_Ti_Fe,ID_K15,ID_M16,f_MIC2016,Radius,gP1mag,e_gP1mag,iP1mag,e_iP1mag,Masks,sigma,EW,Fe_H_CaT,e_Fe_H_CaT,slitmask,SNR
1012620,15.0472083,-33.7497222,Scl,,,4884.0,2.109999895095825,-1.5800000429153442,,,,,,Scl_221,Kirby 2015,1.8899999856948853,2.9000000953674316,0.05000000074505806,,0.11999999731779099,,0.15000000596046448,2.190000057220459,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1012567,15.0480833,-33.6770556,Scl,20.101999282836914,19.173999786376953,4974.0,2.240000009536743,-1.2999999523162842,0.5899999737739563,,0.27000001072883606,-0.1899999976158142,Simbad,Scl_222,Kirby 2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1012567,15.0480833,-33.6770556,Scl,,,4958.0,2.240000009536743,-1.3200000524520874,,,,,,Scl_222,Kirby 2015,1.850000023841858,2.9000000953674316,-0.1599999964237213,,-0.6100000143051147,,-0.5899999737739563,1.7699999809265137,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1012617,15.048875,-33.6863889,Scl,19.50200080871582,18.472000122070312,4767.0,1.8700000047683716,-1.25,,-0.33000001311302185,-0.3799999952316284,-0.5299999713897705,Simbad,Scl_223,Kirby 2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1012617,15.048875,-33.6863889,Scl,,,4756.0,1.8700000047683716,-1.2799999713897705,,,,,,Scl_223,Kirby 2015,2.109999895095825,4.900000095367432,-0.3799999952316284,,-0.8100000023841858,,-0.5299999713897705,1.7899999618530273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1012628,15.0505417,-33.6238611,Scl,17.152999877929688,15.642000198364258,4034.0,0.4300000071525574,-1.8700000047683716,0.14000000059604645,0.10999999940395355,-0.009999999776482582,-0.11999999731779099,Simbad,Scl_224,Kirby 2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1012826,15.0521667,-33.7170278,Scl,18.094999313354492,16.89699935913086,4396.0,1.1200000047683716,-1.9600000381469727,,-0.10000000149011612,0.09000000357627869,0.1599999964237213,Simbad,Scl_225,Kirby 2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ET0389,15.0521667,-33.7170306,Scl,,,4394.0,0.800000011920929,-1.600000023841858,0.30000001192092896,,,,Simbad,Scl_225,Skuladottir 2019,,,,,,,,,,,1.5,0.2199999988079071,,0.3100000023841858,0.2199999988079071,,1.0,0.20999999344348907,3.0,-0.36000001430511475,0.3199999928474426,2.0,4.0,0.28999999165534973,0.07999999821186066,9.0,0.25,0.14000000059604645,1.0,0.800000011920929,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2MASS J01001255-3343011,15.0522075,-33.7170447,Scl,,,4573.0,1.2300000190734863,-1.6200000047683716,,,,,Simbad,Scl_225,Reichert 2020,,,,,,,,,,66.0,,0.05999999865889549,,,,,,,,,,,,,,,,,,,,0.11999999731779099,,,,,6.239999771118164,0.11999999731779099,1.350000023841858,0.14000000059604645,3.6600000858306885,0.12999999523162842,3.5899999141693115,0.49000000953674316,3.299999952316284,0.15000000596046448,4.739999771118164,0.14000000059604645,2.640000104904175,0.20999999344348907,,,0.5099999904632568,0.25999999046325684,-0.5600000023841858,0.15000000596046448,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1012960,15.0522083,-33.8170278,Scl,19.266000747680664,18.27199935913086,4849.0,1.8200000524520874,-2.380000114440918,,,,0.8700000047683716,Simbad,Scl_226,Kirby 2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1012992,15.0527917,-33.8119167,Scl,19.07200050354004,18.10099983215332,4824.0,1.7799999713897705,-2.009999990463257,1.1799999475479126,0.20999999344348907,0.3799999952316284,0.05999999865889549,Simbad,Scl_227,Kirby 2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1012992.0,15.0527917,-33.8119056,Scl,,,4814.0,1.7799999713897705,-1.9900000095367432,,,,,[KGS2010] Scl   1012992,Scl_227,de los Reyes 2020,,,0.18000000715255737,,,,,,,45.0,1.7699999809265137,0.10000000149011612,0.12999999523162842,,,1.0,,,,,,,,,,,,,,,,0.10000000149011612,0.07000000029802322,-0.14000000059604645,0.2199999988079071,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1012835,15.053125,-33.68775,Scl,17.159000396728516,15.833000183105469,4272.0,0.6299999952316284,-1.850000023841858,0.23999999463558197,0.029999999329447746,0.4099999964237213,-0.029999999329447746,Simbad,Scl_228,Kirby 2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ET0026,15.0531667,-33.6877778,Scl,,,4245.0,0.5,-1.7999999523162842,0.550000011920929,,,,Simbad,Scl_228,Skuladottir 2019,,,,,,,,,,,1.7000000476837158,0.1599999964237213,,-0.25,0.20999999344348907,,1.0,0.17000000178813934,3.0,-0.5,0.15000000596046448,2.0,3.0,-0.10000000149011612,0.2199999988079071,8.0,-0.10000000149011612,0.07999999821186066,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2MASS J01001278-3341157,15.0532453,-33.6877317,Scl,,,4370.0,0.7599999904632568,-1.4700000286102295,,,,,Simbad,Scl_228,Reichert 2020,,,,,,,,,,191.0,,0.20000000298023224,,,,,,,,,,,,,,,,,,,,0.14000000059604645,,,,,6.239999771118164,0.17000000178813934,1.2100000381469727,0.10999999940395355,3.4200000762939453,0.11999999731779099,3.5799999237060547,0.6299999952316284,2.9800000190734863,0.3799999952316284,4.340000152587891,0.3400000035762787,2.25,0.1899999976158142,,,-0.05000000074505806,0.17000000178813934,-1.100000023841858,0.10999999940395355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1012781,15.0537083,-33.6245556,Scl,19.424999237060547,18.448999404907227,4795.0,1.909999966621399,-1.9199999570846558,0.5099999904632568,,-0.10000000149011612,0.10000000149011612,Simbad,Scl_229,Kirby 2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1013066,15.0547083,-33.7876111,Scl,19.0310001373291,17.993999481201172,4637.0,1.6799999475479126,-2.2300000190734863,0.9900000095367432,0.5099999904632568,1.1399999856948853,0.3400000035762787,Simbad,Scl_230,Kirby 2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1013066,15.0547083,-33.7876111,Scl,,,4640.0,1.6799999475479126,-2.1700000762939453,,,,,,Scl_230,Kirby 2015,2.299999952316284,4.900000095367432,0.5799999833106995,<,-1.0,<,-0.6800000071525574,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1013086,15.0557917,-33.7661111,Scl,18.91900062561035,17.85099983215332,4654.0,1.590000033378601,-1.3300000429153442,-0.3799999952316284,0.0,0.0,-0.3799999952316284,Simbad,Scl_231,Kirby 2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1013035,15.0559583,-33.7223889,Scl,19.222000122070312,18.281999588012695,4982.0,1.8799999952316284,-2.1600000858306885,,0.20000000298023224,0.05000000074505806,0.11999999731779099,Simbad,Scl_232,Kirby 2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1013035,15.0559583,-33.7223889,Scl,,,4967.0,1.8799999952316284,-2.180000066757202,,,,,,Scl_232,Kirby 2015,2.2200000286102295,4.900000095367432,0.019999999552965164,<,-1.2400000095367432,<,-1.090000033378601,1.4800000190734863,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1013142,15.05675,-33.7674167,Scl,19.70599937438965,18.808000564575195,5065.0,2.119999885559082,-1.4700000286102295,,,1.059999942779541,0.5199999809265137,Simbad,Scl_233,Kirby 2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1013142.0,15.05675,-33.767425,Scl,,,4982.0,2.119999885559082,-1.6100000143051147,,,,,[KGS2010] Scl   1013142,Scl_233,de los Reyes 2020,,,0.3100000023841858,,,,,,,66.0,1.7899999618530273,0.10999999940395355,0.14000000059604645,,,1.0,,,,,,,,,,,,,,,,0.10000000149011612,0.07000000029802322,0.5299999713897705,0.20999999344348907,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1013185,15.0575,-33.7700833,Scl,18.77400016784668,17.815000534057617,4966.0,1.6699999570846558,-2.1600000858306885,,0.3400000035762787,1.0399999618530273,0.2800000011920929,Simbad,Scl_234,Kirby 2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1013185,15.0575,-33.7700833,Scl,,,4998.0,1.6699999570846558,-2.130000114440918,,,,,,Scl_234,Kirby 2015,2.390000104904175,5.900000095367432,0.3400000035762787,<,-0.8500000238418579,<,-0.49000000953674316,1.559999942779541,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1013095,15.057875,-33.6895278,Scl,20.04400062561035,19.08799934387207,4962.0,2.190000057220459,-1.309999942779541,0.30000001192092896,-0.07000000029802322,-0.10000000149011612,0.10999999940395355,Simbad,Scl_235,Kirby 2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1013095,15.057875,-33.689525,Scl,,,4887.0,2.190000057220459,-1.3899999856948853,,,,,[KGS2010] Scl 1013095,Scl_235,Duggan 2018,,,-0.09000000357627869,,,,,,,87.0,1.6200000047683716,0.10999999940395355,0.17000000178813934,1.2400000095367432,0.18000000715255737,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1013095,15.057875,-33.6895278,Scl,,,4887.0,2.190000057220459,-1.3799999952316284,,,,,,Scl_235,Kirby 2015,1.8700000047683716,3.4000000953674316,-0.09000000357627869,,-0.07999999821186066,,-0.05999999865889549,1.909999966621399,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1013127,15.0579167,-33.7113611,Scl,19.259000778198242,18.356000900268555,5055.0,1.9199999570846558,-1.4299999475479126,,0.28999999165534973,0.5600000023841858,0.23000000417232513,Simbad,Scl_236,Kirby 2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1013127,15.0579167,-33.7113611,Scl,,,5043.0,1.9199999570846558,-1.4500000476837158,,,,,,Scl_236,Kirby 2015,2.200000047683716,2.0999999046325684,0.17000000178813934,<,-1.149999976158142,<,-0.9200000166893005,1.649999976158142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1013011,15.0580833,-33.6108611,Scl,17.7810001373291,16.520999908447266,4426.0,0.9399999976158142,-1.2100000381469727,-0.27000001072883606,-0.3400000035762787,-0.10000000149011612,-0.14000000059604645,Simbad,Scl_237,Kirby 2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ET0043,15.058125,-33.6108889,Scl,,,4276.0,0.6000000238418579,-1.2400000095367432,-0.15000000596046448,,,,Simbad,Scl_237,Skuladottir 2019,,,,,,,,,,,1.7000000476837158,0.1599999964237213,,0.10000000149011612,0.20999999344348907,,1.0,0.25999999046325684,3.0,-0.800000011920929,0.20999999344348907,2.0,3.0,-0.18000000715255737,0.25999999046325684,8.0,-0.25,0.07999999821186066,1.0,0.009999999776482582,0.4099999964237213,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2MASS J01001397-3336391,15.0581481,-33.6108931,Scl,,,4515.0,1.0800000429153442,-1.1100000143051147,,,,,Simbad,Scl_237,Reichert 2020,,,,,,,,,,176.0,,0.10000000149011612,,,,,,,,,,,,,,,,,,,,0.12999999523162842,,,,,6.389999866485596,0.23999999463558197,1.5199999809265137,0.1599999964237213,3.6500000953674316,0.25,4.590000152587891,0.4000000059604645,4.039999961853027,0.33000001311302185,4.980000019073486,0.25,,,,,0.8899999856948853,0.17000000178813934,-0.44999998807907104,0.07999999821186066,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1013235,15.05825,-33.7832222,Scl,18.844999313354492,17.781999588012695,4648.0,1.5700000524520874,-1.059999942779541,0.5400000214576721,-0.5799999833106995,0.15000000596046448,-0.41999998688697815,Simbad,Scl_238,Kirby 2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1013235,15.05825,-33.7832222,Scl,,,4636.0,1.5700000524520874,-1.1299999952316284,,,,,,Scl_238,Kirby 2015,2.390000104904175,5.300000190734863,-0.14000000059604645,,-0.7400000095367432,,-0.3199999928474426,1.7599999904632568,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1013218,15.0600417,-33.6963056,Scl,18.700000762939453,17.6200008392334,4624.0,1.4900000095367432,-1.5700000524520874,-0.10000000149011612,0.49000000953674316,-0.07000000029802322,0.09000000357627869,Simbad,Scl_239,Kirby 2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1013218,15.06005833,-33.6963,Scl,,,4622.0,1.4900000095367432,-1.5499999523162842,,,,,[KGS2010] Scl 1013218,Scl_239,Duggan 2018,,,-0.05999999865889549,,,,,,,44.0,1.7899999618530273,0.10000000149011612,0.10999999940395355,1.5099999904632568,0.10999999940395355,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1013218,15.0600417,-33.6963056,Scl,,,4618.0,1.4900000095367432,-1.5399999618530273,,,,,,Scl_239,Kirby 2015,2.450000047683716,6.099999904632568,-0.07000000029802322,,-0.3799999952316284,,0.019999999552965164,1.9900000095367432,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1013366,15.060375,-33.7973056,Scl,17.93600082397461,16.87700080871582,5126.0,1.2300000190734863,-1.559999942779541,0.17000000178813934,,-0.23000000417232513,0.30000001192092896,Simbad,Scl_240,Kirby 2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1013381,15.0606667,-33.7864444,Scl,17.93899917602539,16.770999908447266,4541.0,1.100000023841858,-1.75,0.14000000059604645,,0.3799999952316284,,Simbad,Scl_241,Kirby 2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ET0379,15.06075,-33.7865556,Scl,,,4486.0,0.800000011920929,-1.649999976158142,-0.07000000029802322,,,,Simbad,Scl_241,Skuladottir 2019,,,,,,,,,,,1.7000000476837158,0.18000000715255737,,-0.4699999988079071,0.25999999046325684,,1.0,0.2800000011920929,3.0,-1.1399999856948853,0.23000000417232513,2.0,2.0,0.2199999988079071,0.25,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2MASS J01001460-3347116,15.0607394,-33.7865189,Scl,,,4666.0,1.2400000095367432,-1.6200000047683716,,,,,Simbad,Scl_241,Reichert 2020,,,,,,,,,,215.0,,0.07000000029802322,,,,,,,,,,,,,,,,,,,,0.14000000059604645,,,,,6.079999923706055,0.27000001072883606,1.2899999618530273,0.1899999976158142,3.4100000858306885,0.25999999046325684,3.299999952316284,0.4399999976158142,,,4.670000076293945,0.47999998927116394,2.890000104904175,0.1899999976158142,,,0.5299999713897705,0.20999999344348907,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1013242,15.0612083,-33.6659722,Scl,17.660999298095703,16.336999893188477,4275.0,0.8100000023841858,-1.1100000143051147,-0.05000000074505806,-0.1599999964237213,0.0,-0.33000001311302185,Simbad,Scl_242,Kirby 2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1013242,15.0611875,-33.66596667,Scl,,,4290.0,0.8100000023841858,-1.1699999570846558,,,,,[KGS2010] Scl 1013242,Scl_242,Duggan 2018,,,0.029999999329447746,,,,,,,20.0,1.9500000476837158,0.10000000149011612,0.10000000149011612,-0.30000001192092896,0.1899999976158142,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1013242,15.0612083,-33.6659722,Scl,,,4291.0,0.8100000023841858,-1.1699999570846558,,,,,,Scl_242,Kirby 2015,2.9700000286102295,8.899999618530273,0.029999999329447746,,-0.9399999976158142,,-0.3400000035762787,1.8200000524520874,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2MASS J01001471-3339577,15.0612422,-33.6660236,Scl,,,4283.0,0.8899999856948853,-1.0700000524520874,,,,,Simbad,Scl_242,Reichert 2020,,,,,,,,,,131.0,,0.15000000596046448,,,,,,,,,,,,,,,,,,,,0.20999999344348907,,,,,6.449999809265137,0.18000000715255737,1.6799999475479126,0.20999999344348907,,,,,4.139999866485596,0.3100000023841858,5.019999980926514,0.30000001192092896,,,,,0.9200000166893005,0.2800000011920929,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1013200,15.0616667,-33.6138333,Scl,17.886999130249023,16.708999633789062,4443.0,1.0700000524520874,-1.559999942779541,0.15000000596046448,0.27000001072883606,0.0,0.10000000149011612,Simbad,Scl_243,Kirby 2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ET0200,15.0617083,-33.6138611,Scl,,,4370.0,1.0,-1.4900000095367432,0.2800000011920929,,,,Simbad,Scl_243,Skuladottir 2019,,,,,,,,,,,1.7000000476837158,0.1899999976158142,,0.17000000178813934,0.1899999976158142,,1.0,0.25999999046325684,3.0,-0.12999999523162842,0.2199999988079071,2.0,7.0,0.3100000023841858,0.09000000357627869,11.0,0.33000001311302185,0.07999999821186066,1.0,0.8299999833106995,0.2800000011920929,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2MASS J01001483-3336498,15.0617483,-33.6138575,Scl,,,4591.0,1.1699999570846558,-1.3700000047683716,,,,,Simbad,Scl_243,Reichert 2020,,,,,,,,,,143.0,,0.05999999865889549,,,,,,,,,,,,,,,,,,,,0.12999999523162842,,,,,6.340000152587891,0.18000000715255737,1.4500000476837158,0.15000000596046448,3.5999999046325684,0.20999999344348907,4.179999828338623,0.3700000047683716,3.6700000762939453,0.25,4.900000095367432,0.25,2.700000047683716,0.18000000715255737,,,0.41999998688697815,0.20000000298023224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1013241,15.0629167,-33.5909722,Scl,19.951000213623047,18.975000381469727,4811.0,2.130000114440918,-2.309999942779541,,0.6000000238418579,0.5299999713897705,,Simbad,Scl_244,Kirby 2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1013377,15.064,-33.6516389,Scl,17.20800018310547,15.84000015258789,4141.0,0.6000000238418579,-1.5499999523162842,-0.6499999761581421,-0.10999999940395355,-0.25999999046325684,-0.38999998569488525,Simbad,Scl_245,Kirby 2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1013377,15.06400833,-33.65163889,Scl,,,4226.0,0.6000000238418579,-1.5099999904632568,,,,,[KGS2010] Scl 1013377,Scl_245,Duggan 2018,,,-0.2199999988079071,,,,,,,19.0,2.0,0.10000000149011612,0.09000000357627869,-0.029999999329447746,0.18000000715255737,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1013377,15.064,-33.6516389,Scl,,,4225.0,0.6000000238418579,-1.5099999904632568,,,,,,Scl_245,Kirby 2015,3.1600000858306885,12.300000190734863,-0.2199999988079071,,-1.309999942779541,,-0.5799999833106995,1.7200000286102295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ET0027,15.0640417,-33.6517222,Scl,,,4178.0,0.30000001192092896,-1.5,0.15000000596046448,,,,Simbad,Scl_245,Skuladottir 2019,,,,,,,,,,,2.200000047683716,0.12999999523162842,,-0.23999999463558197,0.1599999964237213,,1.0,0.17000000178813934,3.0,-0.7200000286102295,0.15000000596046448,2.0,4.0,-0.09000000357627869,0.05999999865889549,13.0,-0.27000001072883606,0.07000000029802322,1.0,-0.03999999910593033,0.3100000023841858,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2MASS J01001537-3339060,15.06406,-33.6516878,Scl,,,4365.0,0.7599999904632568,-1.3300000429153442,,,,,Simbad,Scl_245,Reichert 2020,,,,,,,,,,95.0,,0.09000000357627869,,,,,,,,,,,,,,,,,,,,0.11999999731779099,,,,,6.519999980926514,0.12999999523162842,1.399999976158142,0.12999999523162842,3.7200000286102295,0.14000000059604645,4.340000152587891,0.23999999463558197,3.559999942779541,0.1899999976158142,4.699999809265137,0.25999999046325684,2.240000009536743,0.12999999523162842,,,0.800000011920929,0.23000000417232513,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1013401,15.067375,-33.5437778,Scl,18.555999755859375,17.507999420166016,4693.0,1.4800000190734863,-2.6700000762939453,0.9700000286102295,0.7699999809265137,0.30000001192092896,0.14000000059604645,Simbad,Scl_246,Kirby 2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1013644,15.0678333,-33.7103611,Scl,16.9950008392334,15.524999618530273,4200.0,0.4099999964237213,-0.9599999785423279,,-0.5299999713897705,-0.1599999964237213,-0.2800000011920929,Simbad,Scl_247,Kirby 2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
